Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-GlnCTG-171775	0	0	1
nuclear-Ath-GlnTTG-171777	85884	15535	12222
nuclear-Ath-GlnTTG-183749	6	1	0
nuclear-Ath-GluCTC-171821	6	0	3
nuclear-Ath-GluCTC-171824	2858	502	803
nuclear-Ath-GluCTC-171825	114738	16153	28092
nuclear-Ath-GluCTC-183765	3591	573	980
nuclear-Ath-GluTTC-171820	0	0	0
nuclear-Ath-GluTTC-171822	0	0	0
nuclear-Ath-GluTTC-171826	43	8	3
nuclear-Ath-GluTTC-183764	137398	18941	29533
nuclear-Ath-GlyCCC-171713	144800	40083	53581
nuclear-Ath-GlyGCC-171688	8	0	0
nuclear-Ath-GlyGCC-171690	40	5	40
nuclear-Ath-GlyGCC-171691	351016	69151	118330
nuclear-Ath-GlyGCC-171692	85	26	21
nuclear-Ath-GlyGCC-183730	0	0	0
nuclear-Ath-GlyTCC-171720	210848	67323	117141
nuclear-Ath-HisGTG-171768	23	2	3
nuclear-Ath-HisGTG-171770	50250	13509	29321
nuclear-Ath-HisGTG-183747	0	0	0
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	193554	61947	200834
nuclear-Ath-IleAAT-171736	0	0	825
nuclear-Ath-IleTAT-171721	0	0	0
nuclear-Ath-IleTAT-171764	5909	3057	3000
nuclear-Ath-LeuAAG-171816	3145	974	1092
nuclear-Ath-LeuAAG-171817	24598	7889	10657
nuclear-Ath-LeuCAA-171786	66809	18910	21836
nuclear-Ath-LeuCAA-171787	118	53	64
nuclear-Ath-LeuCAA-171789	21573	5991	7698
nuclear-Ath-LeuCAA-171790	29	23	18
nuclear-Ath-LeuCAA-183751	99	15	424
nuclear-Ath-LeuCAG-171781	155094	45811	54159
nuclear-Ath-LeuTAA-171698	44	1	12
nuclear-Ath-LeuTAA-171699	75175	22542	17788
nuclear-Ath-LeuTAA-171791	0	0	0
nuclear-Ath-LeuTAG-171673	71	11	13
nuclear-Ath-LeuTAG-171675	145576	60841	59699
nuclear-Ath-LeuTAG-171685	82	17	40
nuclear-Ath-LysCTT-171703	40	2	7
nuclear-Ath-LysCTT-171704	396090	83792	78199
nuclear-Ath-LysCTT-183733	2	0	2
nuclear-Ath-LysTTT-171707	0	0	0
nuclear-Ath-LysTTT-171712	2852	492	737
nuclear-Ath-LysTTT-183734	9	0	0
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	26353	12052	16355
nuclear-Ath-ProAGG-171737	160593	20870	32260
nuclear-Ath-ProAGG-171738	0	0	3
nuclear-Ath-ProAGG-171743	2	0	4
nuclear-Ath-ProCGG-171739	0	0	1
nuclear-Ath-ProCGG-171760	0	0	0
nuclear-Ath-ProCGG-171761	95583	11659	21754
nuclear-Ath-ProTGG-171741	474	59	129
nuclear-Ath-ProTGG-171744	92029	11506	16044
nuclear-Ath-ProTGG-183741	40	6	13
nuclear-Ath-SerAGA-171812	10	1	10
nuclear-Ath-SerAGA-171813	7210	2823	4118
nuclear-Ath-SerAGA-171814	1	2	63
nuclear-Ath-SerAGA-171815	10480	4642	7880
nuclear-Ath-SerAGA-183750	0	4	18
nuclear-Ath-SerAGA-183759	2	1	0
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	3	2	2
nuclear-Ath-SerCGA-171782	17344	9941	17817
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	0	0	0
nuclear-Ath-SerGCT-171796	0	0	0
nuclear-Ath-SerGCT-171797	1	0	0
nuclear-Ath-SerGCT-171798	64211	22272	26233
nuclear-Ath-SerGCT-171800	11	2	0
nuclear-Ath-SerGCT-183728	0	0	0
nuclear-Ath-SerGCT-183752	0	0	0
nuclear-Ath-SerGCT-183753	0	0	0
nuclear-Ath-SerTGA-171783	0	0	1
nuclear-Ath-SerTGA-171784	0	0	2
nuclear-Ath-SerTGA-171792	14490	10996	15942
nuclear-Ath-SerTGA-171793	0	0	0
nuclear-Ath-ThrAGT-171722	10	0	7
nuclear-Ath-ThrAGT-171723	57135	12806	18015
nuclear-Ath-ThrAGT-171731	31	0	28
nuclear-Ath-ThrCGT-171709	231928	42768	48999
nuclear-Ath-ThrCGT-171710	1	0	4
nuclear-Ath-ThrCGT-171711	8	0	0
nuclear-Ath-ThrTGT-171700	0	1	0
nuclear-Ath-ThrTGT-171705	25225	6360	7615
nuclear-Ath-ThrTGT-183732	0	0	0
nuclear-Ath-TrpCCA-171732	103482	32277	102423
nuclear-Ath-TrpCCA-171734	35	19	23
nuclear-Ath-TrpCCA-183740	34	14	24
nuclear-Ath-TyrGTA-171663	9	0	0
nuclear-Ath-TyrGTA-171666	5919	729	1101
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	53	4	8
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	1	0	0
nuclear-Ath-ValAAC-171778	5	2	16
nuclear-Ath-ValAAC-171779	137492	49143	322196
nuclear-Ath-ValCAC-171807	6789	2439	3751
nuclear-Ath-ValCAC-183758	93	60	57
nuclear-Ath-ValTAC-171767	912	184	486
nuclear-Ath-ValTAC-183729	0	0	0
nuclear-Ath-ValTAC-183746	0	0	0
nuclear-Ath-eMetCAT-171754	85156	25411	59320
nuclear-Ath-iMetCAT-171655	5	2	18
nuclear-Ath-iMetCAT-171658	5	0	4
nuclear-Ath-iMetCAT-171659	6812	1599	3618
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	23550	9185	38980
plastid-Cma-ArgACG-20	60623	25648	212653
plastid-Cma-ArgTCT-15	5064	1056	1177
plastid-Cma-AsnGTT-27	12117	1237	3794
plastid-Cma-AspGTC-19	6577	1266	4026
plastid-Cma-CysGCA-18	2981	337	911
plastid-Cma-GlnTTG-28	8853	1244	3419
plastid-Cma-GluTTC-8	59371	6233	13519
plastid-Cma-GlyGCC-14	3148	255	366
plastid-Cma-GlyTCC-30	342	29	119
plastid-Cma-HisGTG-13	30978	4309	9004
plastid-Cma-IleCAT-29	1942	490	1898
plastid-Cma-IleGAT-21	5296	1273	8654
plastid-Cma-LeuCAA-11	5813	1174	3073
plastid-Cma-LeuTAA-23	1908	420	1544
plastid-Cma-LeuTAG-10	9580	2546	3523
plastid-Cma-LysTTT-25	1210	244	789
plastid-Cma-PheGAA-26	2111	431	1085
plastid-Cma-ProTGG-2	3490	451	840
plastid-Cma-SerGCT-17	2725	684	1226
plastid-Cma-SerGGA-16	2202	684	1369
plastid-Cma-SerTGA-6	3053	300	1213
plastid-Cma-ThrGGT-9	1451	130	394
plastid-Cma-ThrTGT-7	7839	1054	3547
plastid-Cma-TrpCCA-12	4103	909	3223
plastid-Cma-TyrGTA-24	1181	218	655
plastid-Cma-ValGAC-1	5391	669	1073
plastid-Cma-ValTAC-3	158	24	52
plastid-Cma-eMetCAT-4	3075	442	586
plastid-Cma-iMetCAT-5	11351	1162	4529
Total	5279933	1482884	3469876
