Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-GlyGCC-171691	519390	101796	146537
nuclear-Ath-GlyGCC-171692	327	57	93
nuclear-Ath-GlyGCC-183730	0	1	0
nuclear-Ath-GlyTCC-171720	177455	55213	95462
nuclear-Ath-HisGTG-171768	20	2	5
nuclear-Ath-HisGTG-171770	44333	13048	30373
nuclear-Ath-HisGTG-183747	2	0	2
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	298776	110419	361767
nuclear-Ath-IleAAT-171736	1	0	1137
nuclear-Ath-IleTAT-171721	0	0	0
nuclear-Ath-IleTAT-171764	4248	2428	2310
nuclear-Ath-LeuAAG-171816	3900	1068	1121
nuclear-Ath-LeuAAG-171817	23494	7404	8922
nuclear-Ath-LeuCAA-171786	93495	26430	28301
nuclear-Ath-LeuCAA-171787	241	74	80
nuclear-Ath-LeuCAA-171789	39197	11406	13387
nuclear-Ath-LeuCAA-171790	96	24	39
nuclear-Ath-LeuCAA-183751	124	23	764
nuclear-Ath-LeuCAG-171781	299889	88519	95345
nuclear-Ath-LeuTAA-171698	58	18	16
nuclear-Ath-LeuTAA-171699	120076	32979	26505
nuclear-Ath-LeuTAA-171791	2	0	2
nuclear-Ath-LeuTAG-171673	136	44	34
nuclear-Ath-LeuTAG-171675	140956	59718	59272
nuclear-Ath-LeuTAG-171685	56	36	38
nuclear-Ath-LysCTT-171703	52	12	16
nuclear-Ath-LysCTT-171704	420443	83067	86809
nuclear-Ath-LysCTT-183733	3	0	1
nuclear-Ath-LysTTT-171707	0	0	0
nuclear-Ath-LysTTT-171712	8081	1350	1666
nuclear-Ath-LysTTT-183734	10	0	1
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	55030	25232	35259
nuclear-Ath-ProAGG-171737	91375	14107	21151
nuclear-Ath-ProAGG-171738	0	0	0
nuclear-Ath-ProAGG-171743	2	1	3
nuclear-Ath-ProCGG-171739	0	0	3
nuclear-Ath-ProCGG-171760	0	0	0
nuclear-Ath-ProCGG-171761	73334	9522	19031
nuclear-Ath-ProTGG-171741	388	51	92
nuclear-Ath-ProTGG-171744	47932	6703	10488
nuclear-Ath-ProTGG-183741	38	7	8
nuclear-Ath-SerAGA-171812	43	22	38
nuclear-Ath-SerAGA-171813	21865	6291	9387
nuclear-Ath-SerAGA-171814	19	8	89
nuclear-Ath-SerAGA-171815	25619	9618	14829
nuclear-Ath-SerAGA-183750	0	8	13
nuclear-Ath-SerAGA-183759	4	2	1
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	21	19	22
nuclear-Ath-SerCGA-171782	43620	22127	32556
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	1	0	0
nuclear-Ath-SerGCT-171796	0	0	0
nuclear-Ath-SerGCT-171797	2	0	0
nuclear-Ath-SerGCT-171798	63477	20641	25383
nuclear-Ath-SerGCT-171800	13	0	5
nuclear-Ath-SerGCT-183728	0	0	0
nuclear-Ath-SerGCT-183752	0	0	0
nuclear-Ath-SerGCT-183753	0	0	0
nuclear-Ath-SerTGA-171783	7	5	8
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	29618	21174	26356
nuclear-Ath-SerTGA-171793	1	0	0
nuclear-Ath-ThrAGT-171722	17	2	13
nuclear-Ath-ThrAGT-171723	99791	23443	31255
nuclear-Ath-ThrAGT-171731	104	20	33
nuclear-Ath-ThrCGT-171709	330390	77136	77965
nuclear-Ath-ThrCGT-171710	0	0	16
nuclear-Ath-ThrCGT-171711	4	1	1
nuclear-Ath-ThrTGT-171700	0	0	0
nuclear-Ath-ThrTGT-171705	22875	6693	8172
nuclear-Ath-ThrTGT-183732	0	0	0
nuclear-Ath-TrpCCA-171732	141121	62761	153682
nuclear-Ath-TrpCCA-171734	50	19	42
nuclear-Ath-TrpCCA-183740	47	25	49
nuclear-Ath-TyrGTA-171663	8	0	3
nuclear-Ath-TyrGTA-171666	6636	856	1368
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	50	3	8
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	1	0	0
nuclear-Ath-ValAAC-171778	10	4	28
nuclear-Ath-ValAAC-171779	173130	66091	413876
nuclear-Ath-ValCAC-171807	8406	2913	4874
nuclear-Ath-ValCAC-183758	102	36	54
nuclear-Ath-ValTAC-171767	1672	405	1101
nuclear-Ath-ValTAC-183729	0	0	0
nuclear-Ath-ValTAC-183746	2	0	3
nuclear-Ath-eMetCAT-171754	151478	43577	95185
nuclear-Ath-iMetCAT-171655	7	1	54
nuclear-Ath-iMetCAT-171658	7	1	7
nuclear-Ath-iMetCAT-171659	11120	2557	5978
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	18751	7050	27557
plastid-Cma-ArgACG-20	63563	29464	220720
plastid-Cma-ArgTCT-15	5517	976	1041
plastid-Cma-AsnGTT-27	18655	2066	5649
plastid-Cma-AspGTC-19	3812	806	2594
plastid-Cma-CysGCA-18	3964	460	1137
plastid-Cma-GlnTTG-28	11636	1913	4843
plastid-Cma-GluTTC-8	34418	4119	8856
plastid-Cma-GlyGCC-14	1864	147	336
plastid-Cma-GlyTCC-30	348	32	131
plastid-Cma-HisGTG-13	30121	4764	9416
plastid-Cma-IleCAT-29	2884	801	2774
plastid-Cma-IleGAT-21	4256	1410	8022
plastid-Cma-LeuCAA-11	10200	2071	4383
plastid-Cma-LeuTAA-23	1371	299	896
plastid-Cma-LeuTAG-10	15474	3110	5150
plastid-Cma-LysTTT-25	767	165	439
plastid-Cma-PheGAA-26	2330	612	1189
plastid-Cma-ProTGG-2	3124	379	711
plastid-Cma-SerGCT-17	1714	379	616
plastid-Cma-SerGGA-16	945	283	525
plastid-Cma-SerTGA-6	1464	202	735
plastid-Cma-ThrGGT-9	1074	154	454
plastid-Cma-ThrTGT-7	9320	1308	5556
plastid-Cma-TrpCCA-12	3991	1189	2623
plastid-Cma-TyrGTA-24	661	139	375
plastid-Cma-ValGAC-1	7679	947	1657
plastid-Cma-ValTAC-3	301	51	106
plastid-Cma-eMetCAT-4	2787	370	496
plastid-Cma-iMetCAT-5	13559	1623	5248
Total	6494393	1888271	4125456
