Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-CysGCA-171742	0	0	0
nuclear-Ath-CysGCA-171756	4172	1599	4034
nuclear-Ath-CysGCA-171757	2	1	1
nuclear-Ath-CysGCA-171758	0	0	0
nuclear-Ath-CysGCA-171759	0	0	0
nuclear-Ath-CysGCA-171762	12	2	3
nuclear-Ath-CysGCA-183716	0	0	7
nuclear-Ath-CysGCA-183742	0	0	0
nuclear-Ath-CysGCA-183745	7	1	12
nuclear-Ath-GlnCTG-171763	12538	4486	8073
nuclear-Ath-GlnCTG-171765	30	11	52
nuclear-Ath-GlnCTG-171773	0	0	0
nuclear-Ath-GlnCTG-171774	13001	6171	10363
nuclear-Ath-GlnCTG-171775	7	7	5
nuclear-Ath-GlnTTG-171777	13774	9749	16311
nuclear-Ath-GlnTTG-183749	0	1	6
nuclear-Ath-GluCTC-171821	1	0	0
nuclear-Ath-GluCTC-171824	1373	377	602
nuclear-Ath-GluCTC-171825	50270	14244	24849
nuclear-Ath-GluCTC-183765	1520	384	715
nuclear-Ath-GluTTC-171820	0	0	2
nuclear-Ath-GluTTC-171822	0	0	0
nuclear-Ath-GluTTC-171826	8	2	5
nuclear-Ath-GluTTC-183764	13239	4695	19338
nuclear-Ath-GlyCCC-171713	61315	26394	67892
nuclear-Ath-GlyGCC-171688	9	4	2
nuclear-Ath-GlyGCC-171690	436	176	437
nuclear-Ath-GlyGCC-171691	170781	56850	148428
nuclear-Ath-GlyGCC-171692	87	40	74
nuclear-Ath-GlyGCC-183730	0	1	0
nuclear-Ath-GlyTCC-171720	36726	22568	78370
nuclear-Ath-HisGTG-171768	57	54	66
nuclear-Ath-HisGTG-171770	18427	13234	25909
nuclear-Ath-HisGTG-183747	0	0	0
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	48100	38322	168559
nuclear-Ath-IleAAT-171736	0	0	526
nuclear-Ath-IleTAT-171721	0	0	0
nuclear-Ath-IleTAT-171764	2671	2883	3794
nuclear-Ath-LeuAAG-171816	641	324	1064
nuclear-Ath-LeuAAG-171817	4733	2769	5560
nuclear-Ath-LeuCAA-171786	20892	9330	24918
nuclear-Ath-LeuCAA-171787	34	11	46
nuclear-Ath-LeuCAA-171789	12699	5568	18520
nuclear-Ath-LeuCAA-171790	19	2	13
nuclear-Ath-LeuCAA-183751	54	49	143
nuclear-Ath-LeuCAG-171781	51678	26145	69921
nuclear-Ath-LeuTAA-171698	80	54	79
nuclear-Ath-LeuTAA-171699	25519	11829	17340
nuclear-Ath-LeuTAA-171791	0	0	0
nuclear-Ath-LeuTAG-171673	12	5	4
nuclear-Ath-LeuTAG-171675	11215	10096	25120
nuclear-Ath-LeuTAG-171685	64	47	59
nuclear-Ath-LysCTT-171703	10	2	12
nuclear-Ath-LysCTT-171704	115299	48327	82785
nuclear-Ath-LysCTT-183733	641	225	331
nuclear-Ath-LysTTT-171707	0	0	0
nuclear-Ath-LysTTT-171712	2765	704	1353
nuclear-Ath-LysTTT-183734	20	8	12
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	10514	7680	19602
nuclear-Ath-ProAGG-171737	69895	27997	46895
nuclear-Ath-ProAGG-171738	0	0	0
nuclear-Ath-ProAGG-171743	78	35	33
nuclear-Ath-ProCGG-171739	2	0	3
nuclear-Ath-ProCGG-171760	0	0	0
nuclear-Ath-ProCGG-171761	49624	16528	43532
nuclear-Ath-ProTGG-171741	272	92	224
nuclear-Ath-ProTGG-171744	29587	8617	18674
nuclear-Ath-ProTGG-183741	55	24	49
nuclear-Ath-SerAGA-171812	1	8	41
nuclear-Ath-SerAGA-171813	4106	1534	3564
nuclear-Ath-SerAGA-171814	3	1	181
nuclear-Ath-SerAGA-171815	7420	3257	9697
nuclear-Ath-SerAGA-183750	1	0	17
nuclear-Ath-SerAGA-183759	1	0	6
nuclear-Ath-SerAGA-183760	0	0	3
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	81	30	89
nuclear-Ath-SerCGA-171782	9143	6247	20347
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	0	0	0
nuclear-Ath-SerGCT-171796	4	1	0
nuclear-Ath-SerGCT-171797	2	0	0
nuclear-Ath-SerGCT-171798	46431	20641	33566
nuclear-Ath-SerGCT-171800	68	15	15
nuclear-Ath-SerGCT-183728	0	1	0
nuclear-Ath-SerGCT-183752	0	0	0
nuclear-Ath-SerGCT-183753	1	0	0
nuclear-Ath-SerTGA-171783	4	3	10
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	7686	7722	23141
nuclear-Ath-SerTGA-171793	1	0	0
nuclear-Ath-ThrAGT-171722	19	1	13
nuclear-Ath-ThrAGT-171723	21519	9328	25902
nuclear-Ath-ThrAGT-171731	12	8	7
nuclear-Ath-ThrCGT-171709	118409	74045	75118
nuclear-Ath-ThrCGT-171710	87	12	33
nuclear-Ath-ThrCGT-171711	226	75	72
nuclear-Ath-ThrTGT-171700	0	0	0
nuclear-Ath-ThrTGT-171705	5198	2678	7133
nuclear-Ath-ThrTGT-183732	0	0	0
nuclear-Ath-TrpCCA-171732	5252	5894	29520
nuclear-Ath-TrpCCA-171734	9	8	36
nuclear-Ath-TrpCCA-183740	691	448	1573
nuclear-Ath-TyrGTA-171663	48	19	10
nuclear-Ath-TyrGTA-171666	2221	923	2872
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	17	8	7
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	1	0
nuclear-Ath-TyrGTA-183725	0	4	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	4	0	1
nuclear-Ath-ValAAC-171778	1205	583	2599
nuclear-Ath-ValAAC-171779	32778	26552	228609
nuclear-Ath-ValCAC-171807	1507	1013	3051
nuclear-Ath-ValCAC-183758	25	11	41
nuclear-Ath-ValTAC-171767	353	132	953
nuclear-Ath-ValTAC-183729	3	0	5
nuclear-Ath-ValTAC-183746	0	0	0
nuclear-Ath-eMetCAT-171754	20389	11052	62901
nuclear-Ath-iMetCAT-171655	0	0	45
nuclear-Ath-iMetCAT-171658	0	0	4
nuclear-Ath-iMetCAT-171659	6018	3630	8699
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	9286	5156	26018
plastid-Cma-ArgACG-20	11629	8472	37842
plastid-Cma-ArgTCT-15	2402	698	1024
plastid-Cma-AsnGTT-27	4775	861	2817
plastid-Cma-AspGTC-19	5775	2559	8349
plastid-Cma-CysGCA-18	1406	924	1367
plastid-Cma-GlnTTG-28	3068	815	2630
plastid-Cma-GluTTC-8	13970	4317	14044
plastid-Cma-GlyGCC-14	1704	247	478
plastid-Cma-GlyTCC-30	510	133	255
plastid-Cma-HisGTG-13	22285	7143	16413
plastid-Cma-IleCAT-29	1941	681	3594
plastid-Cma-IleGAT-21	7262	3298	7537
plastid-Cma-LeuCAA-11	2238	799	2102
plastid-Cma-LeuTAA-23	794	240	494
plastid-Cma-LeuTAG-10	5302	1216	2265
plastid-Cma-LysTTT-25	480	159	548
plastid-Cma-PheGAA-26	821	281	1809
plastid-Cma-ProTGG-2	1123	237	255
plastid-Cma-SerGCT-17	2850	562	1000
plastid-Cma-SerGGA-16	1709	421	987
plastid-Cma-SerTGA-6	1292	191	316
plastid-Cma-ThrGGT-9	1359	286	382
plastid-Cma-ThrTGT-7	3451	831	1220
plastid-Cma-TrpCCA-12	1856	595	1700
plastid-Cma-TyrGTA-24	732	329	884
plastid-Cma-ValGAC-1	5702	1009	1441
plastid-Cma-ValTAC-3	86	21	69
plastid-Cma-eMetCAT-4	601	154	265
plastid-Cma-iMetCAT-5	4733	733	2327
Total	1757447	861726	2596303
