Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-GlyGCC-171690	925	183	673
nuclear-Ath-GlyGCC-171691	521153	102133	147409
nuclear-Ath-GlyGCC-171692	1232	230	322
nuclear-Ath-GlyGCC-183730	2	1	0
nuclear-Ath-GlyTCC-171720	177455	55213	95462
nuclear-Ath-HisGTG-171768	9304	2734	9100
nuclear-Ath-HisGTG-171770	53541	15676	39581
nuclear-Ath-HisGTG-183747	8	4	8
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	298776	110419	361808
nuclear-Ath-IleAAT-171736	1	0	1161
nuclear-Ath-IleTAT-171721	0	0	0
nuclear-Ath-IleTAT-171764	4248	2428	2311
nuclear-Ath-LeuAAG-171816	163804	52410	76113
nuclear-Ath-LeuAAG-171817	183164	59380	82840
nuclear-Ath-LeuCAA-171786	171101	47895	51249
nuclear-Ath-LeuCAA-171787	77970	21395	24403
nuclear-Ath-LeuCAA-171789	125548	35301	39404
nuclear-Ath-LeuCAA-171790	162	45	60
nuclear-Ath-LeuCAA-183751	86253	23446	28344
nuclear-Ath-LeuCAG-171781	300103	88598	95445
nuclear-Ath-LeuTAA-171698	33585	8158	11492
nuclear-Ath-LeuTAA-171699	153910	41338	38097
nuclear-Ath-LeuTAA-171791	5	0	3
nuclear-Ath-LeuTAG-171673	351	92	111
nuclear-Ath-LeuTAG-171675	279060	120440	141524
nuclear-Ath-LeuTAG-171685	138497	60978	81612
nuclear-Ath-LysCTT-171703	3754	828	1053
nuclear-Ath-LysCTT-171704	424076	83886	87837
nuclear-Ath-LysCTT-183733	58	6	49
nuclear-Ath-LysTTT-171707	1813	294	304
nuclear-Ath-LysTTT-171712	8571	1432	1749
nuclear-Ath-LysTTT-183734	2362	368	379
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	55030	25232	35259
nuclear-Ath-ProAGG-171737	92007	14207	21448
nuclear-Ath-ProAGG-171738	0	0	165
nuclear-Ath-ProAGG-171743	58	9	9
nuclear-Ath-ProCGG-171739	16	4	116
nuclear-Ath-ProCGG-171760	1	0	0
nuclear-Ath-ProCGG-171761	73400	9529	19037
nuclear-Ath-ProTGG-171741	1079	152	399
nuclear-Ath-ProTGG-171744	49264	6990	10785
nuclear-Ath-ProTGG-183741	1193	240	459
nuclear-Ath-SerAGA-171812	28795	9376	17090
nuclear-Ath-SerAGA-171813	37227	11383	18876
nuclear-Ath-SerAGA-171814	14782	4789	9265
nuclear-Ath-SerAGA-171815	25647	9623	14856
nuclear-Ath-SerAGA-183750	6	10	28
nuclear-Ath-SerAGA-183759	2075	1021	3001
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	268	104	175
nuclear-Ath-SerCGA-171782	43631	22129	32589
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	2	0	1
nuclear-Ath-SerGCT-171796	14	4	17
nuclear-Ath-SerGCT-171797	2	0	12
nuclear-Ath-SerGCT-171798	63576	20668	25426
nuclear-Ath-SerGCT-171800	62	10	21
nuclear-Ath-SerGCT-183728	0	0	0
nuclear-Ath-SerGCT-183752	0	0	1
nuclear-Ath-SerGCT-183753	14	1	7
nuclear-Ath-SerTGA-171783	9	8	18
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	29630	21175	26406
nuclear-Ath-SerTGA-171793	9	0	4
nuclear-Ath-ThrAGT-171722	31	8	242
nuclear-Ath-ThrAGT-171723	99808	23448	31479
nuclear-Ath-ThrAGT-171731	105	21	37
nuclear-Ath-ThrCGT-171709	330408	77145	78061
nuclear-Ath-ThrCGT-171710	0	0	112
nuclear-Ath-ThrCGT-171711	25	5	8
nuclear-Ath-ThrTGT-171700	15	6	11
nuclear-Ath-ThrTGT-171705	22890	6699	8180
nuclear-Ath-ThrTGT-183732	2	0	2
nuclear-Ath-TrpCCA-171732	566284	234907	567387
nuclear-Ath-TrpCCA-171734	429692	166838	431021
nuclear-Ath-TrpCCA-183740	70	34	97
nuclear-Ath-TyrGTA-171663	267	25	41
nuclear-Ath-TyrGTA-171666	7054	902	1428
nuclear-Ath-TyrGTA-171668	0	0	24
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	224	18	29
nuclear-Ath-TyrGTA-183720	0	0	5
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	22
nuclear-Ath-TyrGTA-183724	0	0	13
nuclear-Ath-TyrGTA-183725	0	0	14
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	5	0	1
nuclear-Ath-ValAAC-171778	25	10	3181
nuclear-Ath-ValAAC-171779	173147	66094	417071
nuclear-Ath-ValCAC-171807	15353	6190	12818
nuclear-Ath-ValCAC-183758	7199	3272	7856
nuclear-Ath-ValTAC-171767	1673	405	1125
nuclear-Ath-ValTAC-183729	0	0	1
nuclear-Ath-ValTAC-183746	5	0	29
nuclear-Ath-eMetCAT-171754	151478	43577	95185
nuclear-Ath-iMetCAT-171655	8	1	85
nuclear-Ath-iMetCAT-171658	11	1	320
nuclear-Ath-iMetCAT-171659	11131	2557	6330
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	18751	7050	27557
plastid-Cma-ArgACG-20	63563	29464	220720
plastid-Cma-ArgTCT-15	5517	976	1041
plastid-Cma-AsnGTT-27	18658	2066	5652
plastid-Cma-AspGTC-19	3812	806	2594
plastid-Cma-CysGCA-18	3964	460	1137
plastid-Cma-GlnTTG-28	11703	1925	4859
plastid-Cma-GluTTC-8	34418	4119	8856
plastid-Cma-GlyGCC-14	1864	147	336
plastid-Cma-GlyTCC-30	348	32	131
plastid-Cma-HisGTG-13	30341	4794	9472
plastid-Cma-IleCAT-29	2884	801	2776
plastid-Cma-IleGAT-21	4256	1410	8022
plastid-Cma-LeuCAA-11	10200	2071	4383
plastid-Cma-LeuTAA-23	1371	299	896
plastid-Cma-LeuTAG-10	15474	3110	5155
plastid-Cma-LysTTT-25	767	165	439
plastid-Cma-PheGAA-26	2330	612	1189
plastid-Cma-ProTGG-2	3124	379	711
plastid-Cma-SerGCT-17	1714	379	616
plastid-Cma-SerGGA-16	945	283	525
plastid-Cma-SerTGA-6	1464	202	735
plastid-Cma-ThrGGT-9	1074	154	454
plastid-Cma-ThrTGT-7	9320	1308	5556
plastid-Cma-TrpCCA-12	4053	1199	2649
plastid-Cma-TyrGTA-24	661	139	375
plastid-Cma-ValGAC-1	7679	947	1657
plastid-Cma-ValTAC-3	301	51	106
plastid-Cma-eMetCAT-4	2787	370	496
plastid-Cma-iMetCAT-5	13559	1623	5248
Total	8923070	2708822	5783990
