Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	0	0	0
nuclear-Ath-SerGCT-171796	0	0	0
nuclear-Ath-SerGCT-171797	1	0	0
nuclear-Ath-SerGCT-171798	56827	18043	21569
nuclear-Ath-SerGCT-171800	8	3	0
nuclear-Ath-SerGCT-183728	2	0	0
nuclear-Ath-SerGCT-183752	0	0	0
nuclear-Ath-SerGCT-183753	0	0	0
nuclear-Ath-SerTGA-171783	17	7	5
nuclear-Ath-SerTGA-171784	0	0	3
nuclear-Ath-SerTGA-171792	27034	16070	22902
nuclear-Ath-SerTGA-171793	1	0	0
nuclear-Ath-ThrAGT-171722	9	0	7
nuclear-Ath-ThrAGT-171723	71353	16994	24146
nuclear-Ath-ThrAGT-171731	291	57	113
nuclear-Ath-ThrCGT-171709	355441	76819	92624
nuclear-Ath-ThrCGT-171710	1	0	9
nuclear-Ath-ThrCGT-171711	16	3	3
nuclear-Ath-ThrTGT-171700	10	2	5
nuclear-Ath-ThrTGT-171705	22189	6017	8703
nuclear-Ath-ThrTGT-183732	0	0	0
nuclear-Ath-TrpCCA-171732	100932	37429	120942
nuclear-Ath-TrpCCA-171734	24	7	30
nuclear-Ath-TrpCCA-183740	28	2	32
nuclear-Ath-TyrGTA-171663	12	1	3
nuclear-Ath-TyrGTA-171666	8720	1082	1695
nuclear-Ath-TyrGTA-171668	4	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	66	9	10
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	11	3	19
nuclear-Ath-ValAAC-171779	168039	57368	383384
nuclear-Ath-ValCAC-171807	7562	2353	4538
nuclear-Ath-ValCAC-183758	143	37	78
nuclear-Ath-ValTAC-171767	1409	272	860
nuclear-Ath-ValTAC-183729	5	2	10
nuclear-Ath-ValTAC-183746	5	0	2
nuclear-Ath-eMetCAT-171754	130313	36363	77203
nuclear-Ath-iMetCAT-171655	79	17	67
nuclear-Ath-iMetCAT-171658	22	3	16
nuclear-Ath-iMetCAT-171659	7550	1865	4506
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	13537	5221	13968
plastid-Cma-ArgACG-20	70342	27463	77527
plastid-Cma-ArgTCT-15	5388	980	1033
plastid-Cma-AsnGTT-27	18561	2179	6102
plastid-Cma-AspGTC-19	3316	706	1224
plastid-Cma-CysGCA-18	5785	677	1258
plastid-Cma-GlnTTG-28	12594	1890	4024
plastid-Cma-GluTTC-8	39367	4774	9755
plastid-Cma-GlyGCC-14	1906	134	294
plastid-Cma-GlyTCC-30	319	22	89
plastid-Cma-HisGTG-13	30088	4294	8516
plastid-Cma-IleCAT-29	3226	879	2535
plastid-Cma-IleGAT-21	4543	1282	3680
plastid-Cma-LeuCAA-11	8722	1721	2939
plastid-Cma-LeuTAA-23	1510	264	514
plastid-Cma-LeuTAG-10	12133	2663	3267
plastid-Cma-LysTTT-25	630	145	296
plastid-Cma-PheGAA-26	3345	734	1441
plastid-Cma-ProTGG-2	2344	299	408
plastid-Cma-SerGCT-17	1590	331	554
plastid-Cma-SerGGA-16	937	268	388
plastid-Cma-SerTGA-6	1617	220	340
plastid-Cma-ThrGGT-9	1017	155	349
plastid-Cma-ThrTGT-7	9581	1306	2211
plastid-Cma-TrpCCA-12	4191	930	1914
plastid-Cma-TyrGTA-24	774	186	284
plastid-Cma-ValGAC-1	7341	951	1753
plastid-Cma-ValTAC-3	161	26	76
plastid-Cma-eMetCAT-4	1947	276	408
plastid-Cma-iMetCAT-5	9560	1191	3880
Total	6672554	1748683	3858236
