Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-CysGCA-171684	1	0	1
nuclear-Ath-CysGCA-171742	0	0	0
nuclear-Ath-CysGCA-171756	5247	2025	4673
nuclear-Ath-CysGCA-171757	2	1	1
nuclear-Ath-CysGCA-171758	0	0	0
nuclear-Ath-CysGCA-171759	1	0	0
nuclear-Ath-CysGCA-171762	873	325	418
nuclear-Ath-CysGCA-183716	1	3	10
nuclear-Ath-CysGCA-183742	0	0	0
nuclear-Ath-CysGCA-183745	632	246	399
nuclear-Ath-GlnCTG-171763	14056	5066	9283
nuclear-Ath-GlnCTG-171765	1445	608	1183
nuclear-Ath-GlnCTG-171773	0	2	1
nuclear-Ath-GlnCTG-171774	13086	6236	10429
nuclear-Ath-GlnCTG-171775	60	41	61
nuclear-Ath-GlnTTG-171777	13813	9770	16383
nuclear-Ath-GlnTTG-183749	31	24	72
nuclear-Ath-GluCTC-171821	32	3	24
nuclear-Ath-GluCTC-171824	14720	3351	5766
nuclear-Ath-GluCTC-171825	67187	18424	31877
nuclear-Ath-GluCTC-183765	5136	1621	2574
nuclear-Ath-GluTTC-171820	0	0	6
nuclear-Ath-GluTTC-171822	0	0	1
nuclear-Ath-GluTTC-171826	12	2	9
nuclear-Ath-GluTTC-183764	13240	4695	19346
nuclear-Ath-GlyCCC-171713	61315	26394	67892
nuclear-Ath-GlyGCC-171688	185	64	186
nuclear-Ath-GlyGCC-171690	15693	3763	10498
nuclear-Ath-GlyGCC-171691	186746	60548	158986
nuclear-Ath-GlyGCC-171692	540	222	414
nuclear-Ath-GlyGCC-183730	1	2	1
nuclear-Ath-GlyTCC-171720	36726	22568	78370
nuclear-Ath-HisGTG-171768	4962	2944	5443
nuclear-Ath-HisGTG-171770	23270	16123	31431
nuclear-Ath-HisGTG-183747	5	2	7
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	48100	38323	168589
nuclear-Ath-IleAAT-171736	0	0	547
nuclear-Ath-IleTAT-171721	0	1	0
nuclear-Ath-IleTAT-171764	2671	2884	3794
nuclear-Ath-LeuAAG-171816	31963	16764	53753
nuclear-Ath-LeuAAG-171817	35730	19544	58111
nuclear-Ath-LeuCAA-171786	32247	14000	38683
nuclear-Ath-LeuCAA-171787	12555	5425	15441
nuclear-Ath-LeuCAA-171789	27305	11626	36718
nuclear-Ath-LeuCAA-171790	32	8	31
nuclear-Ath-LeuCAA-183751	14080	6116	18179
nuclear-Ath-LeuCAG-171781	51695	26151	69933
nuclear-Ath-LeuTAA-171698	8414	3270	8094
nuclear-Ath-LeuTAA-171699	33948	14994	25446
nuclear-Ath-LeuTAA-171791	2	0	1
nuclear-Ath-LeuTAG-171673	21	12	60
nuclear-Ath-LeuTAG-171675	50410	40018	171984
nuclear-Ath-LeuTAG-171685	40064	29933	146714
nuclear-Ath-LysCTT-171703	5234	2443	4957
nuclear-Ath-LysCTT-171704	124023	52143	89787
nuclear-Ath-LysCTT-183733	4121	1632	2422
nuclear-Ath-LysTTT-171707	120	46	57
nuclear-Ath-LysTTT-171712	2802	718	1373
nuclear-Ath-LysTTT-183734	179	62	100
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	10514	7680	19602
nuclear-Ath-ProAGG-171737	70847	28370	47604
nuclear-Ath-ProAGG-171738	22	2	30
nuclear-Ath-ProAGG-171743	288	138	190
nuclear-Ath-ProCGG-171739	13	6	26
nuclear-Ath-ProCGG-171760	6	1	6
nuclear-Ath-ProCGG-171761	49673	16548	43596
nuclear-Ath-ProTGG-171741	1042	378	865
nuclear-Ath-ProTGG-171744	36619	11450	24842
nuclear-Ath-ProTGG-183741	6983	2856	6483
nuclear-Ath-SerAGA-171812	6228	3379	11102
nuclear-Ath-SerAGA-171813	7624	3196	10129
nuclear-Ath-SerAGA-171814	3631	2010	6959
nuclear-Ath-SerAGA-171815	7446	3260	9744
nuclear-Ath-SerAGA-183750	10	2	41
nuclear-Ath-SerAGA-183759	1459	767	4037
nuclear-Ath-SerAGA-183760	0	0	3
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	562	235	877
nuclear-Ath-SerCGA-171782	9147	6255	20361
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	6	8	5
nuclear-Ath-SerGCT-171796	19	7	6
nuclear-Ath-SerGCT-171797	5	0	7
nuclear-Ath-SerGCT-171798	47000	20853	33830
nuclear-Ath-SerGCT-171800	422	85	140
nuclear-Ath-SerGCT-183728	0	1	1
nuclear-Ath-SerGCT-183752	1	0	0
nuclear-Ath-SerGCT-183753	212	92	152
nuclear-Ath-SerTGA-171783	31	6	55
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	7732	7754	23234
nuclear-Ath-SerTGA-171793	39	27	35
nuclear-Ath-ThrAGT-171722	60	10	133
nuclear-Ath-ThrAGT-171723	21555	9334	26016
nuclear-Ath-ThrAGT-171731	12	8	10
nuclear-Ath-ThrCGT-171709	119155	74423	75384
nuclear-Ath-ThrCGT-171710	121	16	122
nuclear-Ath-ThrCGT-171711	959	425	291
nuclear-Ath-ThrTGT-171700	10	3	9
nuclear-Ath-ThrTGT-171705	5201	2678	7137
nuclear-Ath-ThrTGT-183732	0	1	1
nuclear-Ath-TrpCCA-171732	63008	60825	268410
nuclear-Ath-TrpCCA-171734	59491	55130	230688
nuclear-Ath-TrpCCA-183740	1447	986	3370
nuclear-Ath-TyrGTA-171663	197	67	124
nuclear-Ath-TyrGTA-171666	2485	1009	3066
nuclear-Ath-TyrGTA-171668	4	0	17
nuclear-Ath-TyrGTA-183718	0	0	1
nuclear-Ath-TyrGTA-183719	65	32	44
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	1
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	19
nuclear-Ath-TyrGTA-183724	137	34	59
nuclear-Ath-TyrGTA-183725	2	4	13
nuclear-Ath-TyrGTA-183726	1	0	2
nuclear-Ath-TyrGTA-183727	23	0	3
nuclear-Ath-ValAAC-171778	1496	746	4574
nuclear-Ath-ValAAC-171779	33048	26690	230526
nuclear-Ath-ValCAC-171807	3562	2553	9265
nuclear-Ath-ValCAC-183758	2132	1535	6236
nuclear-Ath-ValTAC-171767	354	133	966
nuclear-Ath-ValTAC-183729	5	0	10
nuclear-Ath-ValTAC-183746	0	0	0
nuclear-Ath-eMetCAT-171754	20389	11052	62901
nuclear-Ath-iMetCAT-171655	1	1	74
nuclear-Ath-iMetCAT-171658	1	0	80
nuclear-Ath-iMetCAT-171659	6020	3632	8810
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	9286	5156	26018
plastid-Cma-ArgACG-20	11629	8472	37842
plastid-Cma-ArgTCT-15	2402	698	1024
plastid-Cma-AsnGTT-27	4822	867	2829
plastid-Cma-AspGTC-19	5775	2559	8349
plastid-Cma-CysGCA-18	1406	924	1367
plastid-Cma-GlnTTG-28	3344	879	2774
plastid-Cma-GluTTC-8	13970	4317	14044
plastid-Cma-GlyGCC-14	1704	247	478
plastid-Cma-GlyTCC-30	510	133	255
plastid-Cma-HisGTG-13	23992	7608	17208
plastid-Cma-IleCAT-29	1941	681	3595
plastid-Cma-IleGAT-21	7262	3298	7537
plastid-Cma-LeuCAA-11	2238	799	2102
plastid-Cma-LeuTAA-23	794	240	494
plastid-Cma-LeuTAG-10	5302	1216	2265
plastid-Cma-LysTTT-25	480	159	548
plastid-Cma-PheGAA-26	821	281	1809
plastid-Cma-ProTGG-2	1123	237	255
plastid-Cma-SerGCT-17	2850	562	1000
plastid-Cma-SerGGA-16	1709	421	987
plastid-Cma-SerTGA-6	1292	191	316
plastid-Cma-ThrGGT-9	1359	286	382
plastid-Cma-ThrTGT-7	3451	831	1220
plastid-Cma-TrpCCA-12	2036	647	1819
plastid-Cma-TyrGTA-24	732	329	884
plastid-Cma-ValGAC-1	5702	1009	1441
plastid-Cma-ValTAC-3	86	21	69
plastid-Cma-eMetCAT-4	604	154	267
plastid-Cma-iMetCAT-5	4733	733	2327
Total	2289371	1174093	3820651
