Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-ArgTCT-171693	1	2	0
nuclear-Ath-ArgTCT-171694	89	12	20
nuclear-Ath-ArgTCT-171695	0	0	0
nuclear-Ath-ArgTCT-171696	21548	5675	12225
nuclear-Ath-ArgTCT-171714	26955	7428	15366
nuclear-Ath-ArgTCT-171717	4118	1122	2504
nuclear-Ath-ArgTCT-183731	74	29	37
nuclear-Ath-AsnGTT-171725	391	208	574
nuclear-Ath-AsnGTT-171727	1323	917	2590
nuclear-Ath-AsnGTT-171729	3189	2271	6311
nuclear-Ath-AsnGTT-183736	8070	7172	22142
nuclear-Ath-AsnGTT-183737	5	1	4
nuclear-Ath-AsnGTT-183738	1099	639	1646
nuclear-Ath-AsnGTT-183739	6	14	62
nuclear-Ath-AspGTC-171804	262764	106948	168469
nuclear-Ath-AspGTC-183754	17	2	8
nuclear-Ath-AspGTC-183755	8	0	2
nuclear-Ath-AspGTC-183756	105	39	2718
nuclear-Ath-AspGTC-183757	32	16	784
nuclear-Ath-CysGCA-171684	2	0	3
nuclear-Ath-CysGCA-171742	1	1	0
nuclear-Ath-CysGCA-171756	7312	2470	4729
nuclear-Ath-CysGCA-171757	13	5	8
nuclear-Ath-CysGCA-171758	1	0	2
nuclear-Ath-CysGCA-171759	2	0	3
nuclear-Ath-CysGCA-171762	1119	347	455
nuclear-Ath-CysGCA-183716	1	0	27
nuclear-Ath-CysGCA-183742	2	0	0
nuclear-Ath-CysGCA-183745	838	235	368
nuclear-Ath-GlnCTG-171763	22802	6975	11133
nuclear-Ath-GlnCTG-171765	1786	626	973
nuclear-Ath-GlnCTG-171773	3	0	1
nuclear-Ath-GlnCTG-171774	21602	8496	12849
nuclear-Ath-GlnCTG-171775	106	52	68
nuclear-Ath-GlnTTG-171777	18030	10887	15295
nuclear-Ath-GlnTTG-183749	49	14	90
nuclear-Ath-GluCTC-171821	32	4	40
nuclear-Ath-GluCTC-171824	18017	3735	5595
nuclear-Ath-GluCTC-171825	70097	16227	27479
nuclear-Ath-GluCTC-183765	4085	1061	1649
nuclear-Ath-GluTTC-171820	3	1	2
nuclear-Ath-GluTTC-171822	19	3	15
nuclear-Ath-GluTTC-171826	31	5	16
nuclear-Ath-GluTTC-183764	13424	4274	14549
nuclear-Ath-GlyCCC-171713	113582	42704	87917
nuclear-Ath-GlyGCC-171688	236	87	206
nuclear-Ath-GlyGCC-171690	17743	4186	10087
nuclear-Ath-GlyGCC-171691	264381	75568	164135
nuclear-Ath-GlyGCC-171692	533	183	265
nuclear-Ath-GlyGCC-183730	3	0	5
nuclear-Ath-GlyTCC-171720	47669	25641	70163
nuclear-Ath-HisGTG-171768	5539	3284	5855
nuclear-Ath-HisGTG-171770	27587	18702	31701
nuclear-Ath-HisGTG-183747	8	2	2
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	85528	58774	217328
nuclear-Ath-IleAAT-171736	8	0	768
nuclear-Ath-IleTAT-171721	0	0	0
nuclear-Ath-IleTAT-171764	3185	2533	2899
nuclear-Ath-LeuAAG-171816	49460	23747	53152
nuclear-Ath-LeuAAG-171817	54358	26472	56713
nuclear-Ath-LeuCAA-171786	50305	22351	47271
nuclear-Ath-LeuCAA-171787	18095	7464	16191
nuclear-Ath-LeuCAA-171789	41285	16885	38749
nuclear-Ath-LeuCAA-171790	58	35	52
nuclear-Ath-LeuCAA-183751	20197	8380	18660
nuclear-Ath-LeuCAG-171781	95442	42264	81906
nuclear-Ath-LeuTAA-171698	10727	3772	9260
nuclear-Ath-LeuTAA-171699	38309	15528	26519
nuclear-Ath-LeuTAA-171791	3	3	2
nuclear-Ath-LeuTAG-171673	52	23	88
nuclear-Ath-LeuTAG-171675	76984	54109	154379
nuclear-Ath-LeuTAG-171685	60495	40829	131342
nuclear-Ath-LysCTT-171703	9490	3602	6449
nuclear-Ath-LysCTT-171704	207122	72974	118966
nuclear-Ath-LysCTT-183733	7764	2547	3164
nuclear-Ath-LysTTT-171707	115	52	70
nuclear-Ath-LysTTT-171712	1831	518	719
nuclear-Ath-LysTTT-183734	154	73	88
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	9823	7915	16265
nuclear-Ath-ProAGG-171737	64196	29789	38538
nuclear-Ath-ProAGG-171738	14	1	40
nuclear-Ath-ProAGG-171743	203	109	123
nuclear-Ath-ProCGG-171739	45	14	48
nuclear-Ath-ProCGG-171760	8	1	5
nuclear-Ath-ProCGG-171761	54111	20740	38023
nuclear-Ath-ProTGG-171741	1090	446	680
nuclear-Ath-ProTGG-171744	31311	12318	19567
nuclear-Ath-ProTGG-183741	6745	3470	5289
nuclear-Ath-SerAGA-171812	12464	6259	16384
nuclear-Ath-SerAGA-171813	13542	5754	14989
nuclear-Ath-SerAGA-171814	7471	3796	9578
nuclear-Ath-SerAGA-171815	12380	5477	13245
nuclear-Ath-SerAGA-183750	13	3	43
nuclear-Ath-SerAGA-183759	2587	1312	5145
nuclear-Ath-SerAGA-183760	0	0	1
nuclear-Ath-SerAGA-183761	0	0	3
nuclear-Ath-SerAGA-183762	1002	364	1077
nuclear-Ath-SerCGA-171782	17248	10210	26792
nuclear-Ath-SerCGA-171785	1	0	0
nuclear-Ath-SerCGA-171794	11	5	6
nuclear-Ath-SerGCT-171796	9	6	10
nuclear-Ath-SerGCT-171797	2	3	6
nuclear-Ath-SerGCT-171798	49952	21594	28571
nuclear-Ath-SerGCT-171800	238	67	67
nuclear-Ath-SerGCT-183728	3	0	4
nuclear-Ath-SerGCT-183752	1	0	0
nuclear-Ath-SerGCT-183753	194	97	117
nuclear-Ath-SerTGA-171783	60	17	54
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	12175	10678	24038
nuclear-Ath-SerTGA-171793	42	19	21
nuclear-Ath-ThrAGT-171722	102	31	162
nuclear-Ath-ThrAGT-171723	27237	12233	31360
nuclear-Ath-ThrAGT-171731	112	34	112
nuclear-Ath-ThrCGT-171709	179137	84416	87705
nuclear-Ath-ThrCGT-171710	193	62	148
nuclear-Ath-ThrCGT-171711	1392	515	342
nuclear-Ath-ThrTGT-171700	37	22	38
nuclear-Ath-ThrTGT-171705	7686	4151	9343
nuclear-Ath-ThrTGT-183732	2	2	2
nuclear-Ath-TrpCCA-171732	86237	72442	265271
nuclear-Ath-TrpCCA-171734	75596	59641	222560
nuclear-Ath-TrpCCA-183740	1950	1234	3363
nuclear-Ath-TyrGTA-171663	297	92	194
nuclear-Ath-TyrGTA-171666	4469	1485	4725
nuclear-Ath-TyrGTA-171668	6	1	29
nuclear-Ath-TyrGTA-183718	1	0	1
nuclear-Ath-TyrGTA-183719	121	34	79
nuclear-Ath-TyrGTA-183720	0	0	2
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	26
nuclear-Ath-TyrGTA-183724	334	29	81
nuclear-Ath-TyrGTA-183725	0	0	10
nuclear-Ath-TyrGTA-183726	5	0	1
nuclear-Ath-TyrGTA-183727	24	7	10
nuclear-Ath-ValAAC-171778	2229	1014	5327
nuclear-Ath-ValAAC-171779	53285	36181	243244
nuclear-Ath-ValCAC-171807	5945	3997	10820
nuclear-Ath-ValCAC-183758	3475	2442	7170
nuclear-Ath-ValTAC-171767	532	218	1181
nuclear-Ath-ValTAC-183729	14	2	16
nuclear-Ath-ValTAC-183746	0	1	7
nuclear-Ath-eMetCAT-171754	33621	18214	79225
nuclear-Ath-iMetCAT-171655	30	13	169
nuclear-Ath-iMetCAT-171658	11	1	132
nuclear-Ath-iMetCAT-171659	11120	5539	11315
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	8695	4102	16325
plastid-Cma-ArgACG-20	19396	11878	31472
plastid-Cma-ArgTCT-15	2803	816	1045
plastid-Cma-AsnGTT-27	6727	1211	2940
plastid-Cma-AspGTC-19	3815	1656	3934
plastid-Cma-CysGCA-18	2559	1443	1797
plastid-Cma-GlnTTG-28	4235	979	2640
plastid-Cma-GluTTC-8	12393	3739	10301
plastid-Cma-GlyGCC-14	1322	193	344
plastid-Cma-GlyTCC-30	768	123	223
plastid-Cma-HisGTG-13	25344	6906	12037
plastid-Cma-IleCAT-29	2387	578	2124
plastid-Cma-IleGAT-21	7785	2756	5028
plastid-Cma-LeuCAA-11	2998	933	2249
plastid-Cma-LeuTAA-23	918	236	412
plastid-Cma-LeuTAG-10	6642	1497	2027
plastid-Cma-LysTTT-25	325	103	274
plastid-Cma-PheGAA-26	1166	440	2106
plastid-Cma-ProTGG-2	1294	273	240
plastid-Cma-SerGCT-17	1995	483	753
plastid-Cma-SerGGA-16	1052	275	541
plastid-Cma-SerTGA-6	910	129	203
plastid-Cma-ThrGGT-9	1104	204	283
plastid-Cma-ThrTGT-7	5479	970	1283
plastid-Cma-TrpCCA-12	1881	557	1337
plastid-Cma-TyrGTA-24	714	279	715
plastid-Cma-ValGAC-1	8262	1287	1771
plastid-Cma-ValTAC-3	136	18	55
plastid-Cma-eMetCAT-4	630	158	157
plastid-Cma-iMetCAT-5	6385	993	2653
Total	3259080	1520472	4157971
