Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	207	64	121
nuclear-Ath-SerCGA-171782	40731	17604	30161
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	7	4	3
nuclear-Ath-SerGCT-171796	13	7	17
nuclear-Ath-SerGCT-171797	1	0	13
nuclear-Ath-SerGCT-171798	56991	18081	21636
nuclear-Ath-SerGCT-171800	174	16	29
nuclear-Ath-SerGCT-183728	2	1	0
nuclear-Ath-SerGCT-183752	1	0	0
nuclear-Ath-SerGCT-183753	11	6	7
nuclear-Ath-SerTGA-171783	20	10	17
nuclear-Ath-SerTGA-171784	0	0	3
nuclear-Ath-SerTGA-171792	27052	16075	22955
nuclear-Ath-SerTGA-171793	11	3	4
nuclear-Ath-ThrAGT-171722	22	7	202
nuclear-Ath-ThrAGT-171723	71364	16998	24372
nuclear-Ath-ThrAGT-171731	291	57	116
nuclear-Ath-ThrCGT-171709	355469	76823	92712
nuclear-Ath-ThrCGT-171710	1	0	82
nuclear-Ath-ThrCGT-171711	43	8	19
nuclear-Ath-ThrTGT-171700	101	15	42
nuclear-Ath-ThrTGT-171705	22248	6042	8738
nuclear-Ath-ThrTGT-183732	0	0	2
nuclear-Ath-TrpCCA-171732	369058	133229	403623
nuclear-Ath-TrpCCA-171734	278339	96378	278854
nuclear-Ath-TrpCCA-183740	40	7	96
nuclear-Ath-TyrGTA-171663	426	47	72
nuclear-Ath-TyrGTA-171666	9338	1137	1811
nuclear-Ath-TyrGTA-171668	5	1	39
nuclear-Ath-TyrGTA-183718	0	0	1
nuclear-Ath-TyrGTA-183719	244	27	29
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	36
nuclear-Ath-TyrGTA-183724	0	0	21
nuclear-Ath-TyrGTA-183725	1	0	15
nuclear-Ath-TyrGTA-183726	1	0	1
nuclear-Ath-TyrGTA-183727	5	0	1
nuclear-Ath-ValAAC-171778	21	7	3463
nuclear-Ath-ValAAC-171779	168053	57370	386883
nuclear-Ath-ValCAC-171807	13247	4609	10127
nuclear-Ath-ValCAC-183758	5714	2262	5682
nuclear-Ath-ValTAC-171767	1409	272	871
nuclear-Ath-ValTAC-183729	6	2	10
nuclear-Ath-ValTAC-183746	6	0	14
nuclear-Ath-eMetCAT-171754	130313	36363	77203
nuclear-Ath-iMetCAT-171655	82	17	82
nuclear-Ath-iMetCAT-171658	34	5	444
nuclear-Ath-iMetCAT-171659	7564	1866	4919
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	13537	5221	13968
plastid-Cma-ArgACG-20	70342	27463	77527
plastid-Cma-ArgTCT-15	5388	980	1033
plastid-Cma-AsnGTT-27	18576	2180	6107
plastid-Cma-AspGTC-19	3316	706	1224
plastid-Cma-CysGCA-18	5785	677	1258
plastid-Cma-GlnTTG-28	12720	1908	4057
plastid-Cma-GluTTC-8	39367	4774	9755
plastid-Cma-GlyGCC-14	1906	134	294
plastid-Cma-GlyTCC-30	319	22	89
plastid-Cma-HisGTG-13	30397	4336	8586
plastid-Cma-IleCAT-29	3226	879	2535
plastid-Cma-IleGAT-21	4543	1282	3680
plastid-Cma-LeuCAA-11	8722	1721	2939
plastid-Cma-LeuTAA-23	1510	264	514
plastid-Cma-LeuTAG-10	12133	2663	3274
plastid-Cma-LysTTT-25	630	145	296
plastid-Cma-PheGAA-26	3345	734	1441
plastid-Cma-ProTGG-2	2344	299	408
plastid-Cma-SerGCT-17	1590	331	554
plastid-Cma-SerGGA-16	937	268	388
plastid-Cma-SerTGA-6	1617	220	340
plastid-Cma-ThrGGT-9	1017	155	349
plastid-Cma-ThrTGT-7	9581	1306	2211
plastid-Cma-TrpCCA-12	4359	955	1961
plastid-Cma-TyrGTA-24	774	186	284
plastid-Cma-ValGAC-1	7341	951	1753
plastid-Cma-ValTAC-3	161	26	76
plastid-Cma-eMetCAT-4	1947	276	408
plastid-Cma-iMetCAT-5	9560	1191	3880
Total	8695184	2358972	5183376
