Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-LeuTAA-171698	4	5	3
nuclear-Ath-LeuTAA-171699	9125	2898	3602
nuclear-Ath-LeuTAA-171791	1	0	0
nuclear-Ath-LeuTAG-171673	15	8	28
nuclear-Ath-LeuTAG-171675	8694	5496	11078
nuclear-Ath-LeuTAG-171685	1	3	6
nuclear-Ath-LysCTT-171703	6	3	4
nuclear-Ath-LysCTT-171704	67295	13456	27958
nuclear-Ath-LysCTT-183733	0	0	0
nuclear-Ath-LysTTT-171707	0	0	0
nuclear-Ath-LysTTT-171712	1885	303	587
nuclear-Ath-LysTTT-183734	2	0	0
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	8444	7059	18635
nuclear-Ath-ProAGG-171737	9913	1750	5111
nuclear-Ath-ProAGG-171738	0	0	0
nuclear-Ath-ProAGG-171743	0	0	1
nuclear-Ath-ProCGG-171739	0	0	3
nuclear-Ath-ProCGG-171760	0	0	0
nuclear-Ath-ProCGG-171761	12892	1851	10206
nuclear-Ath-ProTGG-171741	79	17	53
nuclear-Ath-ProTGG-171744	5643	885	2820
nuclear-Ath-ProTGG-183741	4	2	3
nuclear-Ath-SerAGA-171812	20	15	93
nuclear-Ath-SerAGA-171813	2098	803	1965
nuclear-Ath-SerAGA-171814	1	7	205
nuclear-Ath-SerAGA-171815	2960	1446	4465
nuclear-Ath-SerAGA-183750	0	0	1
nuclear-Ath-SerAGA-183759	0	0	0
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	4	4	10
nuclear-Ath-SerCGA-171782	9007	5604	17065
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	0	0	0
nuclear-Ath-SerGCT-171796	0	0	0
nuclear-Ath-SerGCT-171797	0	0	2
nuclear-Ath-SerGCT-171798	6245	2547	5127
nuclear-Ath-SerGCT-171800	1	1	1
nuclear-Ath-SerGCT-183728	0	0	0
nuclear-Ath-SerGCT-183752	0	0	0
nuclear-Ath-SerGCT-183753	0	0	0
nuclear-Ath-SerTGA-171783	4	2	11
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	4649	4034	12098
nuclear-Ath-SerTGA-171793	0	0	0
nuclear-Ath-ThrAGT-171722	0	0	1
nuclear-Ath-ThrAGT-171723	5150	2157	8255
nuclear-Ath-ThrAGT-171731	36	14	76
nuclear-Ath-ThrCGT-171709	47510	15085	32057
nuclear-Ath-ThrCGT-171710	0	0	10
nuclear-Ath-ThrCGT-171711	1	0	0
nuclear-Ath-ThrTGT-171700	2	1	0
nuclear-Ath-ThrTGT-171705	1493	699	2709
nuclear-Ath-ThrTGT-183732	0	0	0
nuclear-Ath-TrpCCA-171732	7890	4894	35686
nuclear-Ath-TrpCCA-171734	1	0	7
nuclear-Ath-TrpCCA-183740	2	0	17
nuclear-Ath-TyrGTA-171663	0	0	0
nuclear-Ath-TyrGTA-171666	1332	108	652
nuclear-Ath-TyrGTA-171668	0	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	9	0	3
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	0	0	0
nuclear-Ath-ValAAC-171778	0	1	9
nuclear-Ath-ValAAC-171779	12703	9070	192722
nuclear-Ath-ValCAC-171807	624	329	1233
nuclear-Ath-ValCAC-183758	17	3	17
nuclear-Ath-ValTAC-171767	195	80	552
nuclear-Ath-ValTAC-183729	0	0	0
nuclear-Ath-ValTAC-183746	0	0	4
nuclear-Ath-eMetCAT-171754	14318	6666	32745
nuclear-Ath-iMetCAT-171655	1	0	2
nuclear-Ath-iMetCAT-171658	0	0	3
nuclear-Ath-iMetCAT-171659	339	134	763
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	1167	627	3418
plastid-Cma-ArgACG-20	5391	3517	14303
plastid-Cma-ArgTCT-15	470	104	136
plastid-Cma-AsnGTT-27	3013	448	2249
plastid-Cma-AspGTC-19	595	85	208
plastid-Cma-CysGCA-18	826	94	262
plastid-Cma-GlnTTG-28	1968	393	1673
plastid-Cma-GluTTC-8	3829	515	1620
plastid-Cma-GlyGCC-14	162	8	43
plastid-Cma-GlyTCC-30	31	2	14
plastid-Cma-HisGTG-13	5564	902	2368
plastid-Cma-IleCAT-29	333	204	1134
plastid-Cma-IleGAT-21	319	156	1197
plastid-Cma-LeuCAA-11	1805	464	989
plastid-Cma-LeuTAA-23	316	98	217
plastid-Cma-LeuTAG-10	1464	350	616
plastid-Cma-LysTTT-25	34	11	40
plastid-Cma-PheGAA-26	334	111	451
plastid-Cma-ProTGG-2	179	19	44
plastid-Cma-SerGCT-17	134	38	85
plastid-Cma-SerGGA-16	54	19	70
plastid-Cma-SerTGA-6	219	30	86
plastid-Cma-ThrGGT-9	97	16	85
plastid-Cma-ThrTGT-7	711	137	306
plastid-Cma-TrpCCA-12	298	84	245
plastid-Cma-TyrGTA-24	258	60	192
plastid-Cma-ValGAC-1	846	173	616
plastid-Cma-ValTAC-3	24	6	20
plastid-Cma-eMetCAT-4	69	12	24
plastid-Cma-iMetCAT-5	522	54	793
Total	842607	311844	1540056
