Ref_tRNA	CCA_count	CC_count	Other_count
nuclear-Ath-ArgTCT-171693	0	0	0
nuclear-Ath-ArgTCT-171694	3	1	0
nuclear-Ath-ArgTCT-171695	0	0	0
nuclear-Ath-ArgTCT-171696	51	58	170
nuclear-Ath-ArgTCT-171714	2598	730	1255
nuclear-Ath-ArgTCT-171717	1250	257	410
nuclear-Ath-ArgTCT-183731	0	0	0
nuclear-Ath-AsnGTT-171725	18	3	24
nuclear-Ath-AsnGTT-171727	98	74	447
nuclear-Ath-AsnGTT-171729	132	75	74
nuclear-Ath-AsnGTT-183736	5924	5624	17367
nuclear-Ath-AsnGTT-183737	0	0	0
nuclear-Ath-AsnGTT-183738	2	2	7
nuclear-Ath-AsnGTT-183739	4	13	2
nuclear-Ath-AspGTC-171804	262642	106910	165772
nuclear-Ath-AspGTC-183754	0	0	0
nuclear-Ath-AspGTC-183755	0	0	0
nuclear-Ath-AspGTC-183756	31	13	84
nuclear-Ath-AspGTC-183757	13	8	21
nuclear-Ath-CysGCA-171684	0	0	3
nuclear-Ath-CysGCA-171742	0	0	0
nuclear-Ath-CysGCA-171756	5962	1965	4029
nuclear-Ath-CysGCA-171757	10	5	5
nuclear-Ath-CysGCA-171758	0	0	0
nuclear-Ath-CysGCA-171759	2	0	2
nuclear-Ath-CysGCA-171762	8	6	5
nuclear-Ath-CysGCA-183716	0	0	20
nuclear-Ath-CysGCA-183742	0	0	0
nuclear-Ath-CysGCA-183745	17	2	14
nuclear-Ath-GlnCTG-171763	20976	6351	10124
nuclear-Ath-GlnCTG-171765	38	17	64
nuclear-Ath-GlnCTG-171773	0	0	1
nuclear-Ath-GlnCTG-171774	21448	8430	12771
nuclear-Ath-GlnCTG-171775	10	7	3
nuclear-Ath-GlnTTG-171777	17961	10873	15203
nuclear-Ath-GlnTTG-183749	3	0	2
nuclear-Ath-GluCTC-171821	2	0	0
nuclear-Ath-GluCTC-171824	1653	428	669
nuclear-Ath-GluCTC-171825	51027	12312	21180
nuclear-Ath-GluCTC-183765	1291	290	477
nuclear-Ath-GluTTC-171820	0	1	0
nuclear-Ath-GluTTC-171822	19	3	14
nuclear-Ath-GluTTC-171826	29	5	13
nuclear-Ath-GluTTC-183764	13423	4274	14545
nuclear-Ath-GlyCCC-171713	113582	42704	87917
nuclear-Ath-GlyGCC-171688	11	2	4
nuclear-Ath-GlyGCC-171690	526	201	498
nuclear-Ath-GlyGCC-171691	246697	71371	154607
nuclear-Ath-GlyGCC-171692	146	59	77
nuclear-Ath-GlyGCC-183730	0	0	0
nuclear-Ath-GlyTCC-171720	47669	25641	70163
nuclear-Ath-HisGTG-171768	68	44	73
nuclear-Ath-HisGTG-171770	22072	15337	25886
nuclear-Ath-HisGTG-183747	0	0	0
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	85524	58772	217281
nuclear-Ath-IleAAT-171736	2	0	717
nuclear-Ath-IleTAT-171721	0	0	0
nuclear-Ath-IleTAT-171764	3183	2533	2898
nuclear-Ath-LeuAAG-171816	1364	628	1348
nuclear-Ath-LeuAAG-171817	5776	3255	5160
nuclear-Ath-LeuCAA-171786	33147	15709	32289
nuclear-Ath-LeuCAA-171787	265	134	221
nuclear-Ath-LeuCAA-171789	19191	8043	19586
nuclear-Ath-LeuCAA-171790	33	12	31
nuclear-Ath-LeuCAA-183751	73	29	186
nuclear-Ath-LeuCAG-171781	95418	42254	81881
nuclear-Ath-LeuTAA-171698	188	60	133
nuclear-Ath-LeuTAA-171699	27731	11626	17520
nuclear-Ath-LeuTAA-171791	1	0	1
nuclear-Ath-LeuTAG-171673	30	9	21
nuclear-Ath-LeuTAG-171675	16590	13293	22402
nuclear-Ath-LeuTAG-171685	55	12	36
nuclear-Ath-LysCTT-171703	20	3	13
nuclear-Ath-LysCTT-171704	191055	67306	109927
nuclear-Ath-LysCTT-183733	1245	372	511
nuclear-Ath-LysTTT-171707	0	0	0
nuclear-Ath-LysTTT-171712	1790	506	700
nuclear-Ath-LysTTT-183734	17	17	11
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	9823	7915	16265
nuclear-Ath-ProAGG-171737	63422	29479	38053
nuclear-Ath-ProAGG-171738	0	0	0
nuclear-Ath-ProAGG-171743	47	29	21
nuclear-Ath-ProCGG-171739	0	0	3
nuclear-Ath-ProCGG-171760	2	0	0
nuclear-Ath-ProCGG-171761	54041	20710	37958
nuclear-Ath-ProTGG-171741	464	162	224
nuclear-Ath-ProTGG-171744	24674	8856	14614
nuclear-Ath-ProTGG-183741	53	15	61
nuclear-Ath-SerAGA-171812	58	42	165
nuclear-Ath-SerAGA-171813	7017	2673	5241
nuclear-Ath-SerAGA-171814	20	15	337
nuclear-Ath-SerAGA-171815	12346	5459	13195
nuclear-Ath-SerAGA-183750	6	1	13
nuclear-Ath-SerAGA-183759	3	7	2
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	116	54	122
nuclear-Ath-SerCGA-171782	17235	10205	26759
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	0	0	2
nuclear-Ath-SerGCT-171796	1	2	1
nuclear-Ath-SerGCT-171797	0	1	0
nuclear-Ath-SerGCT-171798	49514	21480	28402
nuclear-Ath-SerGCT-171800	46	16	9
nuclear-Ath-SerGCT-183728	0	0	2
nuclear-Ath-SerGCT-183752	0	0	0
nuclear-Ath-SerGCT-183753	0	0	3
nuclear-Ath-SerTGA-171783	18	10	18
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	12095	10644	23949
nuclear-Ath-SerTGA-171793	2	0	2
nuclear-Ath-ThrAGT-171722	27	5	23
nuclear-Ath-ThrAGT-171723	27172	12218	31219
nuclear-Ath-ThrAGT-171731	109	33	108
nuclear-Ath-ThrCGT-171709	177949	84028	87365
nuclear-Ath-ThrCGT-171710	170	53	47
nuclear-Ath-ThrCGT-171711	246	89	80
nuclear-Ath-ThrTGT-171700	2	0	0
nuclear-Ath-ThrTGT-171705	7657	4132	9304
nuclear-Ath-ThrTGT-183732	0	0	0
nuclear-Ath-TrpCCA-171732	11440	11461	47736
nuclear-Ath-TrpCCA-171734	38	34	85
nuclear-Ath-TrpCCA-183740	1072	663	1735
nuclear-Ath-TyrGTA-171663	63	17	15
nuclear-Ath-TyrGTA-171666	3887	1366	4376
nuclear-Ath-TyrGTA-171668	1	0	1
nuclear-Ath-TyrGTA-183718	0	0	1
nuclear-Ath-TyrGTA-183719	22	5	20
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	0	0	0
nuclear-Ath-TyrGTA-183725	0	0	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	4	0	2
nuclear-Ath-ValAAC-171778	1771	791	2911
nuclear-Ath-ValAAC-171779	52828	35963	240784
nuclear-Ath-ValCAC-171807	2568	1569	3660
nuclear-Ath-ValCAC-183758	29	26	77
nuclear-Ath-ValTAC-171767	532	218	1166
nuclear-Ath-ValTAC-183729	5	2	10
nuclear-Ath-ValTAC-183746	0	0	1
nuclear-Ath-eMetCAT-171754	33621	18214	79225
nuclear-Ath-iMetCAT-171655	25	11	115
nuclear-Ath-iMetCAT-171658	6	0	8
nuclear-Ath-iMetCAT-171659	11103	5537	11139
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	8695	4102	16325
plastid-Cma-ArgACG-20	19396	11878	31472
plastid-Cma-ArgTCT-15	2803	816	1045
plastid-Cma-AsnGTT-27	6654	1203	2909
plastid-Cma-AspGTC-19	3815	1656	3934
plastid-Cma-CysGCA-18	2559	1443	1797
plastid-Cma-GlnTTG-28	3950	955	2546
plastid-Cma-GluTTC-8	12393	3739	10301
plastid-Cma-GlyGCC-14	1322	193	344
plastid-Cma-GlyTCC-30	768	123	223
plastid-Cma-HisGTG-13	23748	6446	11457
plastid-Cma-IleCAT-29	2387	578	2122
plastid-Cma-IleGAT-21	7785	2756	5028
plastid-Cma-LeuCAA-11	2998	933	2249
plastid-Cma-LeuTAA-23	918	236	412
plastid-Cma-LeuTAG-10	6642	1497	2026
plastid-Cma-LysTTT-25	325	103	274
plastid-Cma-PheGAA-26	1166	440	2106
plastid-Cma-ProTGG-2	1294	273	240
plastid-Cma-SerGCT-17	1995	483	753
plastid-Cma-SerGGA-16	1052	275	541
plastid-Cma-SerTGA-6	910	129	203
plastid-Cma-ThrGGT-9	1104	204	283
plastid-Cma-ThrTGT-7	5479	970	1283
plastid-Cma-TrpCCA-12	1659	512	1239
plastid-Cma-TyrGTA-24	714	279	715
plastid-Cma-ValGAC-1	8262	1287	1771
plastid-Cma-ValTAC-3	136	18	55
plastid-Cma-eMetCAT-4	626	157	156
plastid-Cma-iMetCAT-5	6385	993	2653
Total	2520866	1125433	2941519
